ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
12704,28992,CN,mobile,2020-12-28 03:17:00,2020-12-28 03:17:00,12,12,0,0,False,0.0,0.0
12705,7436,US,desktop,2020-12-28 15:24:00,2020-12-28 15:24:00,12,12,0,0,False,0.0,0.0
12706,14586,IN,mobile,2020-12-28 08:42:00,2020-12-28 08:42:00,12,12,0,0,False,0.0,0.0
12707,25404,US,desktop,2020-12-28 14:45:00,2020-12-28 14:45:00,12,12,0,0,False,0.0,0.0
12708,162055,GB,desktop,2020-12-28 02:48:00,2020-12-28 02:48:00,12,12,0,0,False,0.0,0.0
12709,18169,MA,desktop,2020-12-28 06:34:00,2020-12-28 06:34:00,12,12,0,0,False,0.0,0.0
12710,14593,US,desktop,2020-12-28 19:47:00,2020-12-28 19:47:00,12,12,0,0,False,0.0,0.0
12711,262240,DK,desktop,2020-12-28 02:25:00,2020-12-28 02:25:00,12,12,0,0,False,0.0,0.0
12712,21767,JP,mobile,2020-12-28 12:30:00,2020-12-28 12:30:00,12,12,0,0,False,0.0,0.0
12713,161,GR,mobile,2020-12-28 03:47:00,2020-12-28 03:47:00,12,12,0,0,False,0.0,0.0
12714,14596,US,mobile,2020-12-28 19:26:00,2020-12-28 19:26:00,12,12,0,0,False,0.0,0.0
12715,3812,CN,desktop,2020-12-28 05:19:00,2020-12-28 05:19:00,12,12,0,0,False,0.0,0.0
12716,262508,US,desktop,2021-01-28 23:27:00,2021-01-28 23:27:00,12,12,0,0,False,0.0,0.0
12717,236137,US,mobile,2021-01-28 10:53:00,2021-01-28 10:53:00,12,12,0,0,False,0.0,0.0
12718,26231,US,mobile,2021-01-28 08:19:00,2021-01-28 08:19:00,12,12,0,0,False,0.0,0.0
12719,266195,CA,mobile,2021-01-28 21:30:00,2021-01-28 21:30:00,12,12,0,0,False,0.0,0.0
12720,4613,IT,desktop,2021-01-28 19:03:00,2021-01-28 19:03:00,12,12,0,0,False,0.0,0.0
12721,236138,US,desktop,2021-01-28 16:54:00,2021-01-28 16:54:00,12,12,0,0,False,0.0,0.0
12722,4614,US,mobile,2021-01-28 10:01:00,2021-01-28 10:01:00,12,12,0,0,False,0.0,0.0
12723,234859,US,desktop,2021-01-28 13:42:00,2021-01-28 13:42:00,12,12,0,0,False,0.0,0.0
12724,11870,US,desktop,2021-01-28 13:44:00,2021-01-28 13:44:00,12,12,0,0,False,0.0,0.0
12725,3759,CO,desktop,2021-01-28 22:37:00,2021-01-28 22:37:00,12,12,0,0,False,0.0,0.0
12726,26237,TW,desktop,2021-01-28 11:04:00,2021-01-28 11:04:00,12,12,0,0,False,0.0,0.0
12727,258756,US,desktop,2021-01-28 15:19:00,2021-01-28 15:19:00,12,12,0,0,False,0.0,0.0
12728,999,US,mobile,2021-01-28 13:44:00,2021-01-28 13:44:00,12,12,0,0,False,0.0,0.0
12729,999,US,mobile,2021-01-28 10:31:00,2021-01-28 10:31:00,12,12,0,0,False,0.0,0.0
12730,4632,CL,desktop,2021-01-28 01:58:00,2021-01-28 01:58:00,12,12,0,0,False,0.0,0.0
12731,18976,IN,mobile,2021-01-28 21:31:00,2021-01-28 21:31:00,12,12,0,0,False,0.0,0.0
12732,29878,ES,mobile,2021-01-28 21:02:00,2021-01-28 21:02:00,12,12,0,0,False,0.0,0.0
12733,265666,GB,desktop,2021-01-28 17:04:00,2021-01-28 17:04:00,12,12,0,0,False,0.0,0.0
12734,26249,AU,desktop,2021-01-28 19:52:00,2021-01-28 19:52:00,12,12,0,0,False,0.0,0.0
12735,4639,IT,desktop,2021-01-28 23:52:00,2021-01-28 23:52:00,12,12,0,0,False,0.0,0.0
12736,28888,JP,mobile,2021-01-28 02:48:00,2021-01-28 02:48:00,12,12,0,0,False,0.0,0.0
12737,22597,BR,desktop,2021-01-28 09:48:00,2021-01-28 09:48:00,12,12,0,0,False,0.0,0.0
12738,255647,US,tablet,2021-01-28 02:49:00,2021-01-28 02:49:00,12,12,0,0,False,0.0,0.0
12739,214397,US,desktop,2021-01-28 05:49:00,2021-01-28 05:49:00,12,12,0,0,False,0.0,0.0
12740,259038,US,mobile,2021-01-28 08:09:00,2021-01-28 08:09:00,12,12,0,0,False,0.0,0.0
12741,29888,US,desktop,2021-01-28 16:07:00,2021-01-28 16:07:00,12,12,0,0,False,0.0,0.0
12742,22601,US,desktop,2021-01-28 04:48:00,2021-01-28 04:48:00,12,12,0,0,False,0.0,0.0
12743,243034,CA,desktop,2021-01-28 09:43:00,2021-01-28 09:43:00,12,12,0,0,False,0.0,0.0
12744,22606,GR,mobile,2021-01-28 08:04:00,2021-01-28 08:04:00,12,12,0,0,False,0.0,0.0
12745,15442,DE,desktop,2021-01-28 11:44:00,2021-01-28 11:44:00,12,12,0,0,False,0.0,0.0
12746,29892,US,mobile,2021-01-28 10:15:00,2021-01-28 10:15:00,12,12,0,0,False,0.0,0.0
12747,231780,US,desktop,2021-01-28 00:15:00,2021-01-28 00:15:00,12,12,0,0,False,0.0,0.0
12749,22609,US,desktop,2021-01-28 01:16:00,2021-01-28 01:16:00,12,12,0,0,False,0.0,0.0
12750,11889,US,desktop,2021-01-28 15:04:00,2021-01-28 15:04:00,12,12,0,0,False,0.0,0.0
12751,26268,ES,mobile,2021-01-28 14:42:00,2021-01-28 14:42:00,12,12,0,0,False,0.0,0.0
12752,260704,AU,desktop,2021-01-28 03:23:00,2021-01-28 03:23:00,12,12,0,0,False,0.0,0.0
12753,11890,US,mobile,2021-01-28 13:31:00,2021-01-28 13:31:00,12,12,0,0,False,0.0,0.0
12754,15445,CH,mobile,2021-01-28 00:09:00,2021-01-28 00:09:00,12,12,0,0,False,0.0,0.0
12755,15447,TR,desktop,2021-01-28 02:45:00,2021-01-28 02:45:00,12,12,0,0,False,0.0,0.0
12756,263784,MY,desktop,2021-01-28 05:01:00,2021-01-28 05:01:00,12,12,0,0,False,0.0,0.0
12757,11892,US,desktop,2021-01-28 06:07:00,2021-01-28 06:07:00,12,12,0,0,False,0.0,0.0
12758,8306,US,desktop,2021-01-28 03:24:00,2021-01-28 03:24:00,12,12,0,0,False,0.0,0.0
12759,218500,CA,desktop,2021-01-28 11:12:00,2021-01-28 11:12:00,12,12,0,0,False,0.0,0.0
12760,22615,US,desktop,2021-01-28 09:58:00,2021-01-28 09:58:00,12,12,0,0,False,0.0,0.0
12761,26276,US,desktop,2021-01-28 00:00:00,2021-01-28 00:00:00,12,12,0,0,False,0.0,0.0
12762,224693,US,mobile,2021-01-28 23:57:00,2021-01-28 23:57:00,12,12,0,0,False,0.0,0.0
12763,29911,CA,mobile,2021-01-28 11:23:00,2021-01-28 11:23:00,12,12,0,0,False,0.0,0.0
12764,11897,US,desktop,2021-01-28 10:39:00,2021-01-28 10:39:00,12,12,0,0,False,0.0,0.0
12765,18436,US,mobile,2021-01-28 06:53:00,2021-01-28 06:53:00,12,12,0,0,False,0.0,0.0
12766,21940,US,mobile,2021-01-28 02:09:00,2021-01-28 02:09:00,12,12,0,0,False,0.0,0.0
12767,4665,US,desktop,2021-01-28 12:54:00,2021-01-28 12:54:00,12,12,0,0,False,0.0,0.0
12768,21942,US,desktop,2021-01-28 22:53:00,2021-01-28 22:53:00,12,12,0,0,False,0.0,0.0
12769,261852,US,mobile,2021-01-28 23:25:00,2021-01-28 23:25:00,12,12,0,0,False,0.0,0.0
12770,22627,IN,desktop,2021-01-28 16:03:00,2021-01-28 16:03:00,12,12,0,0,False,0.0,0.0
12771,26291,US,desktop,2021-01-28 03:22:00,2021-01-28 03:22:00,12,12,0,0,False,0.0,0.0
12772,15464,CA,mobile,2021-01-28 19:44:00,2021-01-28 19:44:00,12,12,0,0,False,0.0,0.0
12773,22631,SE,mobile,2021-01-28 13:44:00,2021-01-28 13:44:00,12,12,0,0,False,0.0,0.0
12774,224695,US,desktop,2021-01-28 11:03:00,2021-01-28 11:03:00,12,12,0,0,False,0.0,0.0
12775,29176,NL,desktop,2021-01-28 00:07:00,2021-01-28 00:07:00,12,12,0,0,False,0.0,0.0
12776,19016,US,desktop,2021-01-28 00:17:00,2021-01-28 00:17:00,12,12,0,0,False,0.0,0.0
12777,8326,US,desktop,2021-01-28 15:41:00,2021-01-28 15:41:00,12,12,0,0,False,0.0,0.0
12778,22223,SG,desktop,2021-01-28 16:52:00,2021-01-28 16:52:00,12,12,0,0,False,0.0,0.0
12779,19018,CA,desktop,2021-01-28 01:33:00,2021-01-28 01:33:00,12,12,0,0,False,0.0,0.0
12780,1047,US,mobile,2021-01-28 22:59:00,2021-01-28 22:59:00,12,12,0,0,False,0.0,0.0
12781,29923,US,mobile,2021-01-28 07:12:00,2021-01-28 07:12:00,12,12,0,0,False,0.0,0.0
12782,7452,US,mobile,2021-01-28 03:52:00,2021-01-28 03:52:00,12,12,0,0,False,0.0,0.0
12783,29606,FR,mobile,2020-12-30 19:28:00,2020-12-30 19:28:00,12,12,0,0,False,0.0,0.0
12784,11,CA,desktop,2020-12-30 05:49:00,2020-12-30 05:49:00,12,12,0,0,False,0.0,0.0
12785,26761,MX,desktop,2020-12-30 11:31:00,2020-12-30 11:31:00,12,12,0,0,False,0.0,0.0
12786,3765,US,mobile,2020-12-30 14:00:00,2020-12-30 14:00:00,12,12,0,0,False,0.0,0.0
12787,29188,MY,desktop,2020-12-30 23:51:00,2020-12-30 23:51:00,12,12,0,0,False,0.0,0.0
12788,25378,PH,mobile,2020-12-30 21:09:00,2020-12-30 21:09:00,12,12,0,0,False,0.0,0.0
12789,26733,US,desktop,2020-12-30 03:00:00,2020-12-30 03:00:00,12,12,0,0,False,0.0,0.0
12790,19455,US,desktop,2020-12-30 17:00:00,2020-12-30 17:00:00,12,12,0,0,False,0.0,0.0
12791,5143,US,mobile,2020-12-30 19:45:00,2020-12-30 19:45:00,12,12,0,0,False,0.0,0.0
12792,26771,IN,mobile,2020-12-30 04:31:00,2020-12-30 04:31:00,12,12,0,0,False,0.0,0.0
12793,249667,US,mobile,2020-12-30 23:10:00,2020-12-30 23:10:00,12,12,0,0,False,0.0,0.0
12794,255973,US,desktop,2020-12-30 19:06:00,2020-12-30 19:06:00,12,12,0,0,False,0.0,0.0
12795,26774,US,mobile,2020-12-30 16:40:00,2020-12-30 16:40:00,12,12,0,0,False,0.0,0.0
12796,12333,US,mobile,2020-12-30 16:27:00,2020-12-30 16:27:00,12,12,0,0,False,0.0,0.0
12797,267819,US,mobile,2020-12-30 17:52:00,2020-12-30 17:52:00,12,12,0,0,False,0.0,0.0
12798,23090,US,desktop,2020-12-30 13:45:00,2020-12-30 13:45:00,12,12,0,0,False,0.0,0.0
12799,15923,IN,mobile,2020-12-30 19:22:00,2020-12-30 19:22:00,12,12,0,0,False,0.0,0.0
12800,8740,FR,desktop,2020-12-30 23:59:00,2020-12-30 23:59:00,12,12,0,0,False,0.0,0.0
12801,8743,US,desktop,2020-12-30 11:47:00,2020-12-30 11:47:00,12,12,0,0,False,0.0,0.0
12802,7628,US,desktop,2020-12-30 06:06:00,2020-12-30 06:06:00,12,12,0,0,False,0.0,0.0
12803,250418,US,mobile,2020-12-30 01:24:00,2020-12-30 01:24:00,12,12,0,0,False,0.0,0.0
12804,191921,US,desktop,2020-12-30 18:44:00,2020-12-30 18:44:00,12,12,0,0,False,0.0,0.0
12805,26778,US,mobile,2020-12-30 04:59:00,2020-12-30 04:59:00,12,12,0,0,False,0.0,0.0
12806,257969,CN,desktop,2020-12-30 11:58:00,2020-12-30 11:58:00,12,12,0,0,False,0.0,0.0
12807,30377,IN,desktop,2020-12-30 11:08:00,2020-12-30 11:08:00,12,12,0,0,False,0.0,0.0
12808,220660,US,desktop,2020-12-30 23:33:00,2020-12-30 23:33:00,12,12,0,0,False,0.0,0.0
12809,245815,CA,tablet,2020-12-30 16:33:00,2020-12-30 16:33:00,12,12,0,0,False,0.0,0.0
12811,26451,US,mobile,2020-12-30 04:12:00,2020-12-30 04:12:00,12,12,0,0,False,0.0,0.0
12812,23100,GB,mobile,2020-12-30 20:39:00,2020-12-30 20:39:00,12,12,0,0,False,0.0,0.0
12813,22565,US,mobile,2021-01-09 13:47:00,2021-01-09 13:47:00,12,12,0,0,False,0.0,0.0
12814,11186,US,desktop,2021-01-09 08:34:00,2021-01-09 08:34:00,12,12,0,0,False,0.0,0.0
12815,25562,ID,desktop,2021-01-09 14:16:00,2021-01-09 14:16:00,12,12,0,0,False,0.0,0.0
12816,262010,CA,mobile,2021-01-09 06:23:00,2021-01-09 06:23:00,12,12,0,0,False,0.0,0.0
12818,230876,US,tablet,2021-01-09 09:22:00,2021-01-09 09:22:00,12,12,0,0,False,0.0,0.0
12819,25566,DE,mobile,2021-01-09 05:44:00,2021-01-09 05:44:00,12,12,0,0,False,0.0,0.0
12820,10783,CA,tablet,2021-01-09 16:13:00,2021-01-09 16:13:00,12,12,0,0,False,0.0,0.0
12821,1795,SE,mobile,2021-01-09 03:23:00,2021-01-09 03:23:00,12,12,0,0,False,0.0,0.0
12822,202827,US,desktop,2021-01-09 10:08:00,2021-01-09 10:08:00,12,12,0,0,False,0.0,0.0
12823,4209,VN,mobile,2021-01-09 14:46:00,2021-01-09 14:46:00,12,12,0,0,False,0.0,0.0
12824,248434,IN,mobile,2021-01-09 09:54:00,2021-01-09 09:54:00,12,12,0,0,False,0.0,0.0
12825,7760,IN,mobile,2021-01-09 20:44:00,2021-01-09 20:44:00,12,12,0,0,False,0.0,0.0
12826,247652,TR,mobile,2021-01-09 20:23:00,2021-01-09 20:23:00,12,12,0,0,False,0.0,0.0
12827,10829,IN,desktop,2021-01-09 18:22:00,2021-01-09 18:22:00,12,12,0,0,False,0.0,0.0
12828,17971,ES,desktop,2021-01-09 10:50:00,2021-01-09 10:50:00,12,12,0,0,False,0.0,0.0
12829,198800,IN,mobile,2021-01-09 10:47:00,2021-01-09 10:47:00,12,12,0,0,False,0.0,0.0
12830,251353,IN,desktop,2021-01-09 00:51:00,2021-01-09 00:51:00,12,12,0,0,False,0.0,0.0
12831,23090,US,desktop,2021-01-09 05:01:00,2021-01-09 05:01:00,12,12,0,0,False,0.0,0.0
12832,25582,PL,mobile,2021-01-09 13:08:00,2021-01-09 13:08:00,12,12,0,0,False,0.0,0.0
12833,14376,US,mobile,2021-01-09 06:45:00,2021-01-09 06:45:00,12,12,0,0,False,0.0,0.0
12834,25593,US,desktop,2021-01-09 00:44:00,2021-01-09 00:44:00,12,12,0,0,False,0.0,0.0
12835,16261,US,mobile,2021-01-09 13:55:00,2021-01-09 13:55:00,12,12,0,0,False,0.0,0.0
12836,26036,GR,desktop,2021-01-09 07:09:00,2021-01-09 07:09:00,12,12,0,0,False,0.0,0.0
12837,238835,IT,mobile,2021-01-09 03:41:00,2021-01-09 03:41:00,12,12,0,0,False,0.0,0.0
12838,266972,CA,desktop,2021-01-09 01:25:00,2021-01-09 01:25:00,12,12,0,0,False,0.0,0.0
12839,7207,IN,desktop,2021-01-09 00:23:00,2021-01-09 00:23:00,12,12,0,0,False,0.0,0.0
12840,21559,IN,desktop,2021-01-09 00:59:00,2021-01-09 00:59:00,12,12,0,0,False,0.0,0.0
12841,14381,US,desktop,2021-01-09 07:00:00,2021-01-09 07:00:00,12,12,0,0,False,0.0,0.0
12842,22635,IN,mobile,2021-01-09 05:31:00,2021-01-09 05:31:00,12,12,0,0,False,0.0,0.0
12843,7089,US,mobile,2021-01-09 11:17:00,2021-01-09 11:17:00,12,12,0,0,False,0.0,0.0
12844,1663,ES,desktop,2021-01-09 00:14:00,2021-01-09 00:14:00,12,12,0,0,False,0.0,0.0
12845,32377,US,desktop,2021-01-09 03:50:00,2021-01-09 03:50:00,12,12,0,0,False,0.0,0.0
12846,243792,US,desktop,2021-01-24 17:01:00,2021-01-24 17:01:00,12,12,0,0,False,0.0,0.0
12847,246405,US,mobile,2021-01-24 22:11:00,2021-01-24 22:11:00,12,12,0,0,False,0.0,0.0
12848,13943,ID,desktop,2021-01-24 16:08:00,2021-01-24 16:08:00,12,12,0,0,False,0.0,0.0
12849,233805,IN,desktop,2021-01-24 00:07:00,2021-01-24 00:07:00,12,12,0,0,False,0.0,0.0
12850,30497,IN,mobile,2021-01-24 13:49:00,2021-01-24 13:49:00,12,12,0,0,False,0.0,0.0
12851,30807,US,tablet,2021-01-24 23:40:00,2021-01-24 23:40:00,12,12,0,0,False,0.0,0.0
12852,17505,CA,desktop,2021-01-24 10:05:00,2021-01-24 10:05:00,12,12,0,0,False,0.0,0.0
12853,32013,CH,mobile,2021-01-24 22:57:00,2021-01-24 22:57:00,12,12,0,0,False,0.0,0.0
12854,28336,GB,desktop,2021-01-24 04:58:00,2021-01-24 04:58:00,12,12,0,0,False,0.0,0.0
12855,27212,US,desktop,2021-01-24 02:58:00,2021-01-24 02:58:00,12,12,0,0,False,0.0,0.0
12856,30823,US,mobile,2021-01-24 21:45:00,2021-01-24 21:45:00,12,12,0,0,False,0.0,0.0
12857,17508,IN,desktop,2021-01-24 17:54:00,2021-01-24 17:54:00,12,12,0,0,False,0.0,0.0
12858,257564,US,mobile,2021-01-24 22:10:00,2021-01-24 22:10:00,12,12,0,0,False,0.0,0.0
12859,31188,US,desktop,2021-01-24 02:26:00,2021-01-24 02:26:00,12,12,0,0,False,0.0,0.0
12860,17510,IL,mobile,2021-01-24 12:49:00,2021-01-24 12:49:00,12,12,0,0,False,0.0,0.0
12861,31155,KR,desktop,2021-01-24 09:44:00,2021-01-24 09:44:00,12,12,0,0,False,0.0,0.0
12862,32021,US,mobile,2021-01-24 08:20:00,2021-01-24 08:20:00,12,12,0,0,False,0.0,0.0
12863,236838,US,desktop,2021-01-24 23:25:00,2021-01-24 23:25:00,12,12,0,0,False,0.0,0.0
12864,5501,TW,desktop,2021-01-10 00:26:00,2021-01-10 00:26:00,12,12,0,0,False,0.0,0.0
12865,5502,US,desktop,2021-01-10 14:05:00,2021-01-10 14:05:00,12,12,0,0,False,0.0,0.0
12866,11186,US,desktop,2021-01-10 02:54:00,2021-01-10 02:54:00,12,12,0,0,False,0.0,0.0
12867,259382,JP,desktop,2021-01-10 06:37:00,2021-01-10 06:37:00,12,12,0,0,False,0.0,0.0
12868,241226,IN,mobile,2021-01-10 04:51:00,2021-01-10 04:51:00,12,12,0,0,False,0.0,0.0
12869,12680,US,mobile,2021-01-10 13:39:00,2021-01-10 13:39:00,12,12,0,0,False,0.0,0.0
12870,23419,IN,desktop,2021-01-10 00:18:00,2021-01-10 00:18:00,12,12,0,0,False,0.0,0.0
12871,12681,US,desktop,2021-01-10 05:16:00,2021-01-10 05:16:00,12,12,0,0,False,0.0,0.0
12872,219727,MX,mobile,2021-01-10 12:15:00,2021-01-10 12:15:00,12,12,0,0,False,0.0,0.0
12873,190593,US,mobile,2021-01-10 02:41:00,2021-01-10 02:41:00,12,12,0,0,False,0.0,0.0
12874,217663,KR,mobile,2021-01-10 23:30:00,2021-01-10 23:30:00,12,12,0,0,False,0.0,0.0
12875,15554,US,mobile,2021-01-10 10:11:00,2021-01-10 10:11:00,12,12,0,0,False,0.0,0.0
12876,5508,FR,desktop,2021-01-10 11:36:00,2021-01-10 11:36:00,12,12,0,0,False,0.0,0.0
12877,252202,RO,desktop,2021-01-10 09:10:00,2021-01-10 09:10:00,12,12,0,0,False,0.0,0.0
12878,23459,CN,mobile,2021-01-10 02:54:00,2021-01-10 02:54:00,12,12,0,0,False,0.0,0.0
12879,30719,TR,mobile,2021-01-10 10:17:00,2021-01-10 10:17:00,12,12,0,0,False,0.0,0.0
12880,30720,IN,mobile,2021-01-10 03:17:00,2021-01-10 03:17:00,12,12,0,0,False,0.0,0.0
12881,5510,US,desktop,2021-01-10 10:10:00,2021-01-10 10:10:00,12,12,0,0,False,0.0,0.0
12882,1838,US,tablet,2021-01-10 22:35:00,2021-01-10 22:35:00,12,12,0,0,False,0.0,0.0
12883,23461,GB,mobile,2021-01-10 20:52:00,2021-01-10 20:52:00,12,12,0,0,False,0.0,0.0
12884,259850,CA,desktop,2021-01-10 07:13:00,2021-01-10 07:13:00,12,12,0,0,False,0.0,0.0
12885,9105,ID,mobile,2021-01-10 00:31:00,2021-01-10 00:31:00,12,12,0,0,False,0.0,0.0
12886,233462,PL,mobile,2021-01-10 17:31:00,2021-01-10 17:31:00,12,12,0,0,False,0.0,0.0
12887,230436,PL,desktop,2021-01-10 20:02:00,2021-01-10 20:02:00,12,12,0,0,False,0.0,0.0
12888,29159,US,desktop,2021-01-10 20:27:00,2021-01-10 20:27:00,12,12,0,0,False,0.0,0.0
12889,19780,US,mobile,2021-01-10 21:22:00,2021-01-10 21:22:00,12,12,0,0,False,0.0,0.0
12890,223258,GB,desktop,2021-01-10 17:59:00,2021-01-10 17:59:00,12,12,0,0,False,0.0,0.0
12891,1848,US,desktop,2021-01-10 20:35:00,2021-01-10 20:35:00,12,12,0,0,False,0.0,0.0
12892,6675,NL,desktop,2021-01-02 14:26:00,2021-01-02 14:26:00,12,12,0,0,False,0.0,0.0
12893,16320,NL,desktop,2021-01-02 11:47:00,2021-01-02 11:47:00,12,12,0,0,False,0.0,0.0
12894,259201,US,mobile,2021-01-02 15:52:00,2021-01-02 15:52:00,12,12,0,0,False,0.0,0.0
12895,192636,CA,mobile,2021-01-02 18:25:00,2021-01-02 18:25:00,12,12,0,0,False,0.0,0.0
12896,250218,DZ,desktop,2021-01-02 13:55:00,2021-01-02 13:55:00,12,12,0,0,False,0.0,0.0
12897,6024,CA,desktop,2021-01-02 16:10:00,2021-01-02 16:10:00,12,12,0,0,False,0.0,0.0
12898,27102,US,desktop,2021-01-02 02:47:00,2021-01-02 02:47:00,12,12,0,0,False,0.0,0.0
12899,10313,US,desktop,2021-01-02 19:10:00,2021-01-02 19:10:00,12,12,0,0,False,0.0,0.0
12900,31941,US,mobile,2021-01-02 05:03:00,2021-01-02 05:03:00,12,12,0,0,False,0.0,0.0
12901,228884,IN,mobile,2021-01-02 19:17:00,2021-01-02 19:17:00,12,12,0,0,False,0.0,0.0
12902,247966,US,desktop,2021-01-02 02:08:00,2021-01-02 02:08:00,12,12,0,0,False,0.0,0.0
12903,267402,US,desktop,2021-01-02 23:31:00,2021-01-02 23:31:00,12,12,0,0,False,0.0,0.0
12904,23988,JP,mobile,2021-01-02 22:22:00,2021-01-02 22:22:00,12,12,0,0,False,0.0,0.0
12905,259478,US,mobile,2021-01-02 15:41:00,2021-01-02 15:41:00,12,12,0,0,False,0.0,0.0
12906,255270,US,desktop,2021-01-02 23:50:00,2021-01-02 23:50:00,12,12,0,0,False,0.0,0.0
12907,266669,RU,mobile,2021-01-02 14:47:00,2021-01-02 14:47:00,12,12,0,0,False,0.0,0.0
12908,222825,US,desktop,2021-01-02 13:12:00,2021-01-02 13:12:00,12,12,0,0,False,0.0,0.0
12909,9410,CA,desktop,2020-12-25 13:32:00,2020-12-25 13:32:00,12,12,0,0,False,0.0,0.0
12910,263421,US,desktop,2020-12-25 18:53:00,2020-12-25 18:53:00,12,12,0,0,False,0.0,0.0
12911,5773,PL,desktop,2020-12-25 09:40:00,2020-12-25 09:40:00,12,12,0,0,False,0.0,0.0
12912,195059,GB,mobile,2020-12-25 19:30:00,2020-12-25 19:30:00,12,12,0,0,False,0.0,0.0
12913,141983,US,desktop,2020-12-25 13:36:00,2020-12-25 13:36:00,12,12,0,0,False,0.0,0.0
12914,9242,US,mobile,2020-12-25 18:09:00,2020-12-25 18:09:00,12,12,0,0,False,0.0,0.0
12915,22165,GB,desktop,2020-12-25 22:46:00,2020-12-25 22:46:00,12,12,0,0,False,0.0,0.0
12916,216758,US,desktop,2020-12-25 02:37:00,2020-12-25 02:37:00,12,12,0,0,False,0.0,0.0
12917,217748,CA,tablet,2020-12-25 22:02:00,2020-12-25 22:02:00,12,12,0,0,False,0.0,0.0
12918,8861,IN,mobile,2020-12-25 04:08:00,2020-12-25 04:08:00,12,12,0,0,False,0.0,0.0
12919,5784,US,desktop,2020-12-25 09:24:00,2020-12-25 09:24:00,12,12,0,0,False,0.0,0.0
12920,1675,IN,mobile,2020-12-25 21:18:00,2020-12-25 21:18:00,12,12,0,0,False,0.0,0.0
12921,195069,ES,desktop,2020-12-25 02:38:00,2020-12-25 02:38:00,12,12,0,0,False,0.0,0.0
12922,269543,US,mobile,2020-12-25 05:35:00,2020-12-25 05:35:00,12,12,0,0,False,0.0,0.0
12923,217752,MX,desktop,2020-12-25 10:03:00,2020-12-25 10:03:00,12,12,0,0,False,0.0,0.0
12924,9421,PH,mobile,2020-12-25 10:56:00,2020-12-25 10:56:00,12,12,0,0,False,0.0,0.0
12925,258029,US,mobile,2021-01-22 12:09:00,2021-01-22 12:09:00,12,12,0,0,False,0.0,0.0
12926,265731,GR,mobile,2021-01-22 00:28:00,2021-01-22 00:28:00,12,12,0,0,False,0.0,0.0
12927,21957,IN,desktop,2021-01-22 18:22:00,2021-01-22 18:22:00,12,12,0,0,False,0.0,0.0
12928,227449,US,desktop,2021-01-22 16:41:00,2021-01-22 16:41:00,12,12,0,0,False,0.0,0.0
12929,263241,US,mobile,2021-01-22 23:45:00,2021-01-22 23:45:00,12,12,0,0,False,0.0,0.0
12930,27452,US,desktop,2021-01-22 18:15:00,2021-01-22 18:15:00,12,12,0,0,False,0.0,0.0
12931,9500,US,mobile,2021-01-22 09:04:00,2021-01-22 09:04:00,12,12,0,0,False,0.0,0.0
12932,1519,US,desktop,2021-01-22 03:42:00,2021-01-22 03:42:00,12,12,0,0,False,0.0,0.0
12933,257473,TR,desktop,2021-01-22 00:41:00,2021-01-22 00:41:00,12,12,0,0,False,0.0,0.0
12934,241736,EC,desktop,2021-01-22 14:17:00,2021-01-22 14:17:00,12,12,0,0,False,0.0,0.0
12935,183367,US,desktop,2021-01-22 10:36:00,2021-01-22 10:36:00,12,12,0,0,False,0.0,0.0
12936,266620,FR,desktop,2021-01-22 19:57:00,2021-01-22 19:57:00,12,12,0,0,False,0.0,0.0
12937,268198,AR,desktop,2021-01-22 10:26:00,2021-01-22 10:26:00,12,12,0,0,False,0.0,0.0
12938,263622,FR,mobile,2021-01-22 16:07:00,2021-01-22 16:07:00,12,12,0,0,False,0.0,0.0
12939,13026,US,desktop,2021-01-22 01:48:00,2021-01-22 01:48:00,12,12,0,0,False,0.0,0.0
12940,2191,US,desktop,2021-01-22 09:27:00,2021-01-22 09:27:00,12,12,0,0,False,0.0,0.0
12941,31077,BG,desktop,2021-01-22 18:37:00,2021-01-22 18:37:00,12,12,0,0,False,0.0,0.0
12942,2192,CN,desktop,2021-01-22 19:26:00,2021-01-22 19:26:00,12,12,0,0,False,0.0,0.0
12943,21984,MX,desktop,2021-01-22 09:37:00,2021-01-22 09:37:00,12,12,0,0,False,0.0,0.0
12944,251173,US,desktop,2021-01-22 02:21:00,2021-01-22 02:21:00,12,12,0,0,False,0.0,0.0
12945,20205,US,desktop,2021-01-22 03:59:00,2021-01-22 03:59:00,12,12,0,0,False,0.0,0.0
12946,23605,GB,mobile,2021-01-22 03:31:00,2021-01-22 03:31:00,12,12,0,0,False,0.0,0.0
12947,225811,US,desktop,2021-01-22 01:52:00,2021-01-22 01:52:00,12,12,0,0,False,0.0,0.0
12948,5467,CA,desktop,2021-01-22 17:29:00,2021-01-22 17:29:00,12,12,0,0,False,0.0,0.0
12949,5467,CA,desktop,2021-01-22 20:05:00,2021-01-22 20:05:00,12,12,0,0,False,0.0,0.0
12950,27469,IN,mobile,2021-01-22 22:13:00,2021-01-22 22:13:00,12,12,0,0,False,0.0,0.0
12951,9253,AT,mobile,2021-01-22 14:44:00,2021-01-22 14:44:00,12,12,0,0,False,0.0,0.0
12952,13031,US,mobile,2021-01-22 05:25:00,2021-01-22 05:25:00,12,12,0,0,False,0.0,0.0
